date,time,d,day,sunrise,sunset,daytime,temp,lux
06/10/2019,10:15:00,24,24.42708333,05:06:00,21:26:00,day,13.75,0
06/10/2019,10:30:00,24,24.4375,05:06:00,21:26:00,day,13.846,0
06/10/2019,10:45:00,24,24.44791667,05:06:00,21:26:00,day,13.846,0
06/10/2019,11:00:00,24,24.45833333,05:06:00,21:26:00,day,13.846,0
06/10/2019,11:15:00,24,24.46875,05:06:00,21:26:00,day,13.846,0
06/10/2019,11:30:00,24,24.47916667,05:06:00,21:26:00,day,13.846,0
06/10/2019,11:45:00,24,24.48958333,05:06:00,21:26:00,day,13.846,0
06/10/2019,12:00:00,24,24.5,05:06:00,21:26:00,day,13.846,0
06/10/2019,12:15:00,24,24.51041667,05:06:00,21:26:00,day,13.846,0
06/10/2019,12:30:00,24,24.52083333,05:06:00,21:26:00,day,13.75,0
06/10/2019,12:45:00,24,24.53125,05:06:00,21:26:00,day,13.75,0
06/10/2019,13:00:00,24,24.54166667,05:06:00,21:26:00,day,13.558,10.8
06/10/2019,13:15:00,24,24.55208333,05:06:00,21:26:00,day,13.558,21.5
06/10/2019,13:30:00,24,24.5625,05:06:00,21:26:00,day,13.558,43.1
06/10/2019,13:45:00,24,24.57291667,05:06:00,21:26:00,day,13.558,21.5
06/10/2019,14:00:00,24,24.58333333,05:06:00,21:26:00,day,13.558,0
06/10/2019,14:15:00,24,24.59375,05:06:00,21:26:00,day,13.558,0
06/10/2019,14:30:00,24,24.60416667,05:06:00,21:26:00,day,13.558,0
06/10/2019,14:45:00,24,24.61458333,05:06:00,21:26:00,day,13.558,0
06/10/2019,15:00:00,24,24.625,05:06:00,21:26:00,day,13.558,0
06/10/2019,15:15:00,24,24.63541667,05:06:00,21:26:00,day,13.654,0
06/10/2019,15:30:00,24,24.64583333,05:06:00,21:26:00,day,13.654,21.5
06/10/2019,15:45:00,24,24.65625,05:06:00,21:26:00,day,13.654,43.1
06/10/2019,16:00:00,24,24.66666667,05:06:00,21:26:00,day,13.75,86.1
06/10/2019,16:15:00,24,24.67708333,05:06:00,21:26:00,day,13.846,64.6
06/10/2019,16:30:00,24,24.6875,05:06:00,21:26:00,day,13.942,75.3
06/10/2019,16:45:00,24,24.69791667,05:06:00,21:26:00,day,13.942,75.3
06/10/2019,17:00:00,24,24.70833333,05:06:00,21:26:00,day,13.942,129.2
06/10/2019,17:15:00,24,24.71875,05:06:00,21:26:00,day,14.038,96.9
06/10/2019,17:30:00,24,24.72916667,05:06:00,21:26:00,day,14.038,21.5
06/10/2019,17:45:00,24,24.73958333,05:06:00,21:26:00,day,14.038,53.8
06/10/2019,18:00:00,24,24.75,05:06:00,21:26:00,day,14.038,43.1
06/10/2019,18:15:00,24,24.76041667,05:06:00,21:26:00,day,14.134,10.8
06/10/2019,18:30:00,24,24.77083333,05:06:00,21:26:00,day,14.134,0
06/10/2019,18:45:00,24,24.78125,05:06:00,21:26:00,day,14.134,0
06/10/2019,19:00:00,24,24.79166667,05:06:00,21:26:00,day,14.134,0
06/10/2019,19:15:00,24,24.80208333,05:06:00,21:26:00,day,14.23,0
06/10/2019,19:30:00,24,24.8125,05:06:00,21:26:00,day,14.23,0
06/10/2019,19:45:00,24,24.82291667,05:06:00,21:26:00,day,14.23,0
06/10/2019,20:00:00,24,24.83333333,05:06:00,21:26:00,day,14.134,0
06/10/2019,20:15:00,24,24.84375,05:06:00,21:26:00,day,14.038,0
06/10/2019,20:30:00,24,24.85416667,05:06:00,21:26:00,day,13.846,0
06/10/2019,20:45:00,24,24.86458333,05:06:00,21:26:00,day,13.75,0
06/10/2019,21:00:00,24,24.875,05:06:00,21:26:00,day,13.75,0
06/10/2019,21:15:00,24,24.88541667,05:06:00,21:26:00,day,13.654,0
06/10/2019,21:30:00,24,24.89583333,05:06:00,21:26:00,night,13.654,0
06/10/2019,21:45:00,24,24.90625,05:06:00,21:26:00,night,13.654,0
06/10/2019,22:00:00,24,24.91666667,05:06:00,21:26:00,night,13.654,0
06/10/2019,22:15:00,24,24.92708333,05:06:00,21:26:00,night,13.654,0
06/10/2019,22:30:00,24,24.9375,05:06:00,21:26:00,night,13.75,0
06/10/2019,22:45:00,24,24.94791667,05:06:00,21:26:00,night,13.75,0
06/10/2019,23:00:00,24,24.95833333,05:06:00,21:26:00,night,13.75,0
06/10/2019,23:15:00,24,24.96875,05:06:00,21:26:00,night,13.75,0
06/10/2019,23:30:00,24,24.97916667,05:06:00,21:26:00,night,13.75,0
06/10/2019,23:45:00,24,24.98958333,05:06:00,21:26:00,night,13.654,0
06/11/2019,00:00:00,25,25,05:05:00,21:26:00,night,13.654,0
06/11/2019,00:15:00,25,25.01041667,05:05:00,21:26:00,night,13.654,0
06/11/2019,00:30:00,25,25.02083333,05:05:00,21:26:00,night,13.558,0
06/11/2019,00:45:00,25,25.03125,05:05:00,21:26:00,night,13.558,0
06/11/2019,01:00:00,25,25.04166667,05:05:00,21:26:00,night,13.558,0
06/11/2019,01:15:00,25,25.05208333,05:05:00,21:26:00,night,13.558,0
06/11/2019,01:30:00,25,25.0625,05:05:00,21:26:00,night,13.558,0
06/11/2019,01:45:00,25,25.07291667,05:05:00,21:26:00,night,13.558,0
06/11/2019,02:00:00,25,25.08333333,05:05:00,21:26:00,night,13.558,0
06/11/2019,02:15:00,25,25.09375,05:05:00,21:26:00,night,13.558,0
06/11/2019,02:30:00,25,25.10416667,05:05:00,21:26:00,night,13.558,0
06/11/2019,02:45:00,25,25.11458333,05:05:00,21:26:00,night,13.558,0
06/11/2019,03:00:00,25,25.125,05:05:00,21:26:00,night,13.558,0
06/11/2019,03:15:00,25,25.13541667,05:05:00,21:26:00,night,13.558,0
06/11/2019,03:30:00,25,25.14583333,05:05:00,21:26:00,night,13.558,0
06/11/2019,03:45:00,25,25.15625,05:05:00,21:26:00,night,13.558,0
06/11/2019,04:00:00,25,25.16666667,05:05:00,21:26:00,night,13.558,0
06/11/2019,04:15:00,25,25.17708333,05:05:00,21:26:00,night,13.558,0
06/11/2019,04:30:00,25,25.1875,05:05:00,21:26:00,night,13.558,0
06/11/2019,04:45:00,25,25.19791667,05:05:00,21:26:00,night,13.558,0
06/11/2019,05:00:00,25,25.20833333,05:05:00,21:26:00,night,13.558,0
06/11/2019,05:15:00,25,25.21875,05:05:00,21:26:00,day,13.558,0
06/11/2019,05:30:00,25,25.22916667,05:05:00,21:26:00,day,13.558,0
06/11/2019,05:45:00,25,25.23958333,05:05:00,21:26:00,day,13.461,0
06/11/2019,06:00:00,25,25.25,05:05:00,21:26:00,day,13.558,0
06/11/2019,06:15:00,25,25.26041667,05:05:00,21:26:00,day,13.558,0
06/11/2019,06:30:00,25,25.27083333,05:05:00,21:26:00,day,13.558,0
06/11/2019,06:45:00,25,25.28125,05:05:00,21:26:00,day,13.558,0
06/11/2019,07:00:00,25,25.29166667,05:05:00,21:26:00,day,13.558,0
06/11/2019,07:15:00,25,25.30208333,05:05:00,21:26:00,day,13.558,0
06/11/2019,08:15:00,25,25.34375,05:05:00,21:26:00,day,13.654,96.9
06/11/2019,08:30:00,25,25.35416667,05:05:00,21:26:00,day,13.654,53.8
06/11/2019,08:45:00,25,25.36458333,05:05:00,21:26:00,day,13.654,53.8
06/11/2019,09:00:00,25,25.375,05:05:00,21:26:00,day,13.654,43.1
06/11/2019,09:15:00,25,25.38541667,05:05:00,21:26:00,day,13.558,107.6
06/11/2019,09:30:00,25,25.39583333,05:05:00,21:26:00,day,13.558,86.1
06/11/2019,09:45:00,25,25.40625,05:05:00,21:26:00,day,13.558,43.1
06/11/2019,10:00:00,25,25.41666667,05:05:00,21:26:00,day,13.558,32.3
06/11/2019,10:15:00,25,25.42708333,05:05:00,21:26:00,day,13.654,21.5
06/11/2019,10:30:00,25,25.4375,05:05:00,21:26:00,day,13.558,10.8
06/11/2019,10:45:00,25,25.44791667,05:05:00,21:26:00,day,13.558,21.5
06/11/2019,11:00:00,25,25.45833333,05:05:00,21:26:00,day,13.654,0
06/11/2019,11:15:00,25,25.46875,05:05:00,21:26:00,day,13.654,32.3
06/11/2019,11:30:00,25,25.47916667,05:05:00,21:26:00,day,13.654,43.1
06/11/2019,11:45:00,25,25.48958333,05:05:00,21:26:00,day,13.654,21.5
06/11/2019,12:00:00,25,25.5,05:05:00,21:26:00,day,13.558,21.5
06/11/2019,12:15:00,25,25.51041667,05:05:00,21:26:00,day,13.461,21.5
06/11/2019,12:30:00,25,25.52083333,05:05:00,21:26:00,day,13.461,21.5
06/11/2019,12:45:00,25,25.53125,05:05:00,21:26:00,day,13.461,32.3
06/11/2019,13:00:00,25,25.54166667,05:05:00,21:26:00,day,13.365,21.5
06/11/2019,13:15:00,25,25.55208333,05:05:00,21:26:00,day,13.365,43.1
06/11/2019,13:30:00,25,25.5625,05:05:00,21:26:00,day,13.269,32.3
06/11/2019,13:45:00,25,25.57291667,05:05:00,21:26:00,day,13.269,21.5
06/11/2019,14:00:00,25,25.58333333,05:05:00,21:26:00,day,13.269,32.3
06/11/2019,14:15:00,25,25.59375,05:05:00,21:26:00,day,13.269,53.8
06/11/2019,14:30:00,25,25.60416667,05:05:00,21:26:00,day,13.269,32.3
06/11/2019,14:45:00,25,25.61458333,05:05:00,21:26:00,day,13.269,53.8
06/11/2019,15:00:00,25,25.625,05:05:00,21:26:00,day,13.269,64.6
06/11/2019,15:15:00,25,25.63541667,05:05:00,21:26:00,day,13.269,118.4
06/11/2019,15:30:00,25,25.64583333,05:05:00,21:26:00,day,13.269,161.5
06/11/2019,15:45:00,25,25.65625,05:05:00,21:26:00,day,13.269,161.5
06/11/2019,16:00:00,25,25.66666667,05:05:00,21:26:00,day,13.269,172.2
06/11/2019,16:15:00,25,25.67708333,05:05:00,21:26:00,day,13.269,183
06/11/2019,16:30:00,25,25.6875,05:05:00,21:26:00,day,13.269,172.2
06/11/2019,16:45:00,25,25.69791667,05:05:00,21:26:00,day,13.269,161.5
06/11/2019,17:00:00,25,25.70833333,05:05:00,21:26:00,day,13.269,96.9
06/11/2019,17:15:00,25,25.71875,05:05:00,21:26:00,day,13.269,64.6
06/11/2019,17:30:00,25,25.72916667,05:05:00,21:26:00,day,13.365,172.2
06/11/2019,17:45:00,25,25.73958333,05:05:00,21:26:00,day,13.365,172.2
06/11/2019,18:00:00,25,25.75,05:05:00,21:26:00,day,13.365,96.9
06/11/2019,18:15:00,25,25.76041667,05:05:00,21:26:00,day,13.365,96.9
06/11/2019,18:30:00,25,25.77083333,05:05:00,21:26:00,day,13.461,86.1
06/11/2019,18:45:00,25,25.78125,05:05:00,21:26:00,day,13.461,53.8
06/11/2019,19:00:00,25,25.79166667,05:05:00,21:26:00,day,13.461,64.6
06/11/2019,19:15:00,25,25.80208333,05:05:00,21:26:00,day,13.461,32.3
06/11/2019,19:30:00,25,25.8125,05:05:00,21:26:00,day,13.461,32.3
06/11/2019,19:45:00,25,25.82291667,05:05:00,21:26:00,day,13.461,53.8
06/11/2019,20:00:00,25,25.83333333,05:05:00,21:26:00,day,13.558,118.4
06/11/2019,20:15:00,25,25.84375,05:05:00,21:26:00,day,13.461,32.3
06/11/2019,20:30:00,25,25.85416667,05:05:00,21:26:00,day,13.558,10.8
06/11/2019,20:45:00,25,25.86458333,05:05:00,21:26:00,day,13.558,0
06/11/2019,21:00:00,25,25.875,05:05:00,21:26:00,day,13.558,0
06/11/2019,21:15:00,25,25.88541667,05:05:00,21:26:00,day,13.461,0
06/11/2019,21:30:00,25,25.89583333,05:05:00,21:26:00,night,13.461,0
06/11/2019,21:45:00,25,25.90625,05:05:00,21:26:00,night,13.365,0
06/11/2019,22:00:00,25,25.91666667,05:05:00,21:26:00,night,13.269,0
06/11/2019,22:15:00,25,25.92708333,05:05:00,21:26:00,night,13.269,0
06/11/2019,22:30:00,25,25.9375,05:05:00,21:26:00,night,13.269,0
06/11/2019,22:45:00,25,25.94791667,05:05:00,21:26:00,night,13.269,0
06/11/2019,23:00:00,25,25.95833333,05:05:00,21:26:00,night,13.269,0
06/11/2019,23:15:00,25,25.96875,05:05:00,21:26:00,night,13.269,0
06/11/2019,23:30:00,25,25.97916667,05:05:00,21:26:00,night,13.269,0
06/11/2019,23:45:00,25,25.98958333,05:05:00,21:26:00,night,13.269,0
06/12/2019,00:00:00,26,26,05:05:00,21:27:00,night,13.269,0
06/12/2019,00:15:00,26,26.01041667,05:05:00,21:27:00,night,13.269,0
06/12/2019,00:30:00,26,26.02083333,05:05:00,21:27:00,night,13.269,0
06/12/2019,00:45:00,26,26.03125,05:05:00,21:27:00,night,13.269,0
06/12/2019,01:00:00,26,26.04166667,05:05:00,21:27:00,night,13.269,0
06/12/2019,01:15:00,26,26.05208333,05:05:00,21:27:00,night,13.269,0
06/12/2019,01:30:00,26,26.0625,05:05:00,21:27:00,night,13.173,0
06/12/2019,01:45:00,26,26.07291667,05:05:00,21:27:00,night,13.173,0
06/12/2019,02:00:00,26,26.08333333,05:05:00,21:27:00,night,13.173,0
06/12/2019,02:15:00,26,26.09375,05:05:00,21:27:00,night,13.173,0
06/12/2019,02:30:00,26,26.10416667,05:05:00,21:27:00,night,13.076,0
06/12/2019,02:45:00,26,26.11458333,05:05:00,21:27:00,night,13.076,0
06/12/2019,03:00:00,26,26.125,05:05:00,21:27:00,night,13.076,0
06/12/2019,03:15:00,26,26.13541667,05:05:00,21:27:00,night,13.076,0
06/12/2019,03:30:00,26,26.14583333,05:05:00,21:27:00,night,13.076,0
06/12/2019,03:45:00,26,26.15625,05:05:00,21:27:00,night,13.076,0
06/12/2019,04:00:00,26,26.16666667,05:05:00,21:27:00,night,13.076,0
06/12/2019,04:15:00,26,26.17708333,05:05:00,21:27:00,night,13.076,0
06/12/2019,04:30:00,26,26.1875,05:05:00,21:27:00,night,13.076,0
06/12/2019,04:45:00,26,26.19791667,05:05:00,21:27:00,night,13.076,0
06/12/2019,05:00:00,26,26.20833333,05:05:00,21:27:00,night,13.173,0
06/12/2019,05:15:00,26,26.21875,05:05:00,21:27:00,day,13.173,0
06/12/2019,05:30:00,26,26.22916667,05:05:00,21:27:00,day,13.076,0
06/12/2019,05:45:00,26,26.23958333,05:05:00,21:27:00,day,13.173,0
06/12/2019,06:00:00,26,26.25,05:05:00,21:27:00,day,13.173,0
06/12/2019,06:15:00,26,26.26041667,05:05:00,21:27:00,day,13.173,21.5
06/12/2019,06:30:00,26,26.27083333,05:05:00,21:27:00,day,13.076,10.8
06/12/2019,06:45:00,26,26.28125,05:05:00,21:27:00,day,13.173,32.3
06/12/2019,07:00:00,26,26.29166667,05:05:00,21:27:00,day,13.173,64.6
06/12/2019,07:15:00,26,26.30208333,05:05:00,21:27:00,day,13.173,107.6
06/12/2019,07:30:00,26,26.3125,05:05:00,21:27:00,day,13.173,107.6
06/12/2019,07:45:00,26,26.32291667,05:05:00,21:27:00,day,13.173,32.3
06/12/2019,08:00:00,26,26.33333333,05:05:00,21:27:00,day,13.173,86.1
06/12/2019,08:15:00,26,26.34375,05:05:00,21:27:00,day,13.173,96.9
06/12/2019,08:30:00,26,26.35416667,05:05:00,21:27:00,day,13.173,32.3
06/12/2019,08:45:00,26,26.36458333,05:05:00,21:27:00,day,13.173,21.5
06/12/2019,09:00:00,26,26.375,05:05:00,21:27:00,day,13.173,43.1
06/12/2019,09:15:00,26,26.38541667,05:05:00,21:27:00,day,13.173,21.5
06/12/2019,09:30:00,26,26.39583333,05:05:00,21:27:00,day,13.173,21.5
06/12/2019,09:45:00,26,26.40625,05:05:00,21:27:00,day,13.173,0
06/12/2019,10:00:00,26,26.41666667,05:05:00,21:27:00,day,13.173,0
06/12/2019,10:15:00,26,26.42708333,05:05:00,21:27:00,day,13.173,0
06/12/2019,10:30:00,26,26.4375,05:05:00,21:27:00,day,13.173,0
06/12/2019,10:45:00,26,26.44791667,05:05:00,21:27:00,day,13.173,21.5
06/12/2019,11:00:00,26,26.45833333,05:05:00,21:27:00,day,13.173,107.6
06/12/2019,11:15:00,26,26.46875,05:05:00,21:27:00,day,13.076,0
06/12/2019,11:30:00,26,26.47916667,05:05:00,21:27:00,day,13.076,10.8
06/12/2019,11:45:00,26,26.48958333,05:05:00,21:27:00,day,13.173,0
06/12/2019,12:00:00,26,26.5,05:05:00,21:27:00,day,13.173,0
06/12/2019,12:15:00,26,26.51041667,05:05:00,21:27:00,day,13.173,0
06/12/2019,12:30:00,26,26.52083333,05:05:00,21:27:00,day,13.173,0
06/12/2019,12:45:00,26,26.53125,05:05:00,21:27:00,day,13.173,0
06/12/2019,13:00:00,26,26.54166667,05:05:00,21:27:00,day,13.173,0
06/12/2019,13:15:00,26,26.55208333,05:05:00,21:27:00,day,13.173,0
06/12/2019,13:30:00,26,26.5625,05:05:00,21:27:00,day,13.173,0
06/12/2019,13:45:00,26,26.57291667,05:05:00,21:27:00,day,13.173,0
06/12/2019,14:00:00,26,26.58333333,05:05:00,21:27:00,day,13.173,0
06/12/2019,14:15:00,26,26.59375,05:05:00,21:27:00,day,13.076,0
06/12/2019,14:30:00,26,26.60416667,05:05:00,21:27:00,day,13.076,0
06/12/2019,14:45:00,26,26.61458333,05:05:00,21:27:00,day,13.076,0
06/12/2019,15:00:00,26,26.625,05:05:00,21:27:00,day,13.076,0
06/12/2019,15:15:00,26,26.63541667,05:05:00,21:27:00,day,13.076,0
06/12/2019,15:30:00,26,26.64583333,05:05:00,21:27:00,day,13.173,0
06/12/2019,15:45:00,26,26.65625,05:05:00,21:27:00,day,13.173,0
06/12/2019,16:00:00,26,26.66666667,05:05:00,21:27:00,day,13.173,0
06/12/2019,16:15:00,26,26.67708333,05:05:00,21:27:00,day,13.173,0
06/12/2019,16:30:00,26,26.6875,05:05:00,21:27:00,day,13.173,0
06/12/2019,16:45:00,26,26.69791667,05:05:00,21:27:00,day,13.269,64.6
06/12/2019,17:00:00,26,26.70833333,05:05:00,21:27:00,day,13.269,32.3
06/12/2019,17:15:00,26,26.71875,05:05:00,21:27:00,day,13.269,32.3
06/12/2019,17:30:00,26,26.72916667,05:05:00,21:27:00,day,13.365,139.9
06/12/2019,17:45:00,26,26.73958333,05:05:00,21:27:00,day,13.365,0
06/12/2019,18:00:00,26,26.75,05:05:00,21:27:00,day,13.365,0
06/12/2019,18:15:00,26,26.76041667,05:05:00,21:27:00,day,13.365,0
06/12/2019,18:30:00,26,26.77083333,05:05:00,21:27:00,day,13.365,0
06/12/2019,18:45:00,26,26.78125,05:05:00,21:27:00,day,13.365,0
06/12/2019,19:00:00,26,26.79166667,05:05:00,21:27:00,day,13.365,0
06/12/2019,19:15:00,26,26.80208333,05:05:00,21:27:00,day,13.461,0
06/12/2019,19:30:00,26,26.8125,05:05:00,21:27:00,day,13.461,0
06/12/2019,19:45:00,26,26.82291667,05:05:00,21:27:00,day,13.461,0
06/12/2019,20:00:00,26,26.83333333,05:05:00,21:27:00,day,13.461,21.5
06/12/2019,20:15:00,26,26.84375,05:05:00,21:27:00,day,13.558,10.8
06/12/2019,20:30:00,26,26.85416667,05:05:00,21:27:00,day,13.558,0
06/12/2019,20:45:00,26,26.86458333,05:05:00,21:27:00,day,13.558,0
06/12/2019,21:00:00,26,26.875,05:05:00,21:27:00,day,13.558,0
06/12/2019,21:15:00,26,26.88541667,05:05:00,21:27:00,day,13.558,0
06/12/2019,21:30:00,26,26.89583333,05:05:00,21:27:00,night,13.558,0
06/12/2019,21:45:00,26,26.90625,05:05:00,21:27:00,night,13.654,0
06/12/2019,22:00:00,26,26.91666667,05:05:00,21:27:00,night,13.654,0
06/12/2019,22:15:00,26,26.92708333,05:05:00,21:27:00,night,13.654,0
06/12/2019,22:30:00,26,26.9375,05:05:00,21:27:00,night,13.654,0
06/12/2019,22:45:00,26,26.94791667,05:05:00,21:27:00,night,13.558,0
06/12/2019,23:00:00,26,26.95833333,05:05:00,21:27:00,night,13.461,0
06/12/2019,23:15:00,26,26.96875,05:05:00,21:27:00,night,13.365,0
06/12/2019,23:30:00,26,26.97916667,05:05:00,21:27:00,night,13.365,0
06/12/2019,23:45:00,26,26.98958333,05:05:00,21:27:00,night,13.365,0
06/13/2019,00:00:00,27,27,05:05:00,21:28:00,night,13.269,0
06/13/2019,00:15:00,27,27.01041667,05:05:00,21:28:00,night,13.269,0
06/13/2019,00:30:00,27,27.02083333,05:05:00,21:28:00,night,13.269,0
06/13/2019,00:45:00,27,27.03125,05:05:00,21:28:00,night,13.269,0
06/13/2019,01:00:00,27,27.04166667,05:05:00,21:28:00,night,13.269,0
06/13/2019,01:15:00,27,27.05208333,05:05:00,21:28:00,night,13.365,0
06/13/2019,01:30:00,27,27.0625,05:05:00,21:28:00,night,13.365,0
06/13/2019,01:45:00,27,27.07291667,05:05:00,21:28:00,night,13.269,0
06/13/2019,02:00:00,27,27.08333333,05:05:00,21:28:00,night,13.173,0
06/13/2019,02:15:00,27,27.09375,05:05:00,21:28:00,night,13.173,0
06/13/2019,02:30:00,27,27.10416667,05:05:00,21:28:00,night,13.173,0
06/13/2019,02:45:00,27,27.11458333,05:05:00,21:28:00,night,13.173,0
06/13/2019,03:00:00,27,27.125,05:05:00,21:28:00,night,13.173,0
06/13/2019,03:15:00,27,27.13541667,05:05:00,21:28:00,night,13.173,0
06/13/2019,03:30:00,27,27.14583333,05:05:00,21:28:00,night,13.173,0
06/13/2019,03:45:00,27,27.15625,05:05:00,21:28:00,night,13.173,0
06/13/2019,04:00:00,27,27.16666667,05:05:00,21:28:00,night,13.173,0
06/13/2019,04:15:00,27,27.17708333,05:05:00,21:28:00,night,13.173,0
06/13/2019,04:30:00,27,27.1875,05:05:00,21:28:00,night,13.173,0
06/13/2019,04:45:00,27,27.19791667,05:05:00,21:28:00,night,13.173,0
06/13/2019,05:00:00,27,27.20833333,05:05:00,21:28:00,night,13.173,0
06/13/2019,05:15:00,27,27.21875,05:05:00,21:28:00,day,13.173,0
06/13/2019,05:30:00,27,27.22916667,05:05:00,21:28:00,day,13.173,0
06/13/2019,05:45:00,27,27.23958333,05:05:00,21:28:00,day,13.173,0
06/13/2019,06:00:00,27,27.25,05:05:00,21:28:00,day,13.173,0
06/13/2019,06:15:00,27,27.26041667,05:05:00,21:28:00,day,13.173,0
06/13/2019,06:30:00,27,27.27083333,05:05:00,21:28:00,day,13.173,0
06/13/2019,06:45:00,27,27.28125,05:05:00,21:28:00,day,13.173,0
06/13/2019,07:00:00,27,27.29166667,05:05:00,21:28:00,day,13.173,0
06/13/2019,07:15:00,27,27.30208333,05:05:00,21:28:00,day,13.173,0
06/13/2019,07:30:00,27,27.3125,05:05:00,21:28:00,day,13.173,0
06/13/2019,07:45:00,27,27.32291667,05:05:00,21:28:00,day,13.173,0
06/13/2019,08:00:00,27,27.33333333,05:05:00,21:28:00,day,13.269,0
06/13/2019,08:15:00,27,27.34375,05:05:00,21:28:00,day,13.269,0
06/13/2019,08:30:00,27,27.35416667,05:05:00,21:28:00,day,13.269,32.3
06/13/2019,08:45:00,27,27.36458333,05:05:00,21:28:00,day,13.269,0
06/13/2019,09:00:00,27,27.375,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,09:15:00,27,27.38541667,05:05:00,21:28:00,day,13.365,0
06/13/2019,09:30:00,27,27.39583333,05:05:00,21:28:00,day,13.365,21.5
06/13/2019,09:45:00,27,27.40625,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,10:00:00,27,27.41666667,05:05:00,21:28:00,day,13.461,10.8
06/13/2019,10:15:00,27,27.42708333,05:05:00,21:28:00,day,13.461,10.8
06/13/2019,10:30:00,27,27.4375,05:05:00,21:28:00,day,13.461,21.5
06/13/2019,10:45:00,27,27.44791667,05:05:00,21:28:00,day,13.461,53.8
06/13/2019,11:00:00,27,27.45833333,05:05:00,21:28:00,day,13.461,21.5
06/13/2019,11:15:00,27,27.46875,05:05:00,21:28:00,day,13.461,0
06/13/2019,11:30:00,27,27.47916667,05:05:00,21:28:00,day,13.461,21.5
06/13/2019,11:45:00,27,27.48958333,05:05:00,21:28:00,day,13.365,21.5
06/13/2019,12:00:00,27,27.5,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,12:15:00,27,27.51041667,05:05:00,21:28:00,day,13.461,0
06/13/2019,12:30:00,27,27.52083333,05:05:00,21:28:00,day,13.461,32.3
06/13/2019,12:45:00,27,27.53125,05:05:00,21:28:00,day,13.461,0
06/13/2019,13:00:00,27,27.54166667,05:05:00,21:28:00,day,13.365,0
06/13/2019,13:15:00,27,27.55208333,05:05:00,21:28:00,day,13.365,0
06/13/2019,13:30:00,27,27.5625,05:05:00,21:28:00,day,13.365,0
06/13/2019,13:45:00,27,27.57291667,05:05:00,21:28:00,day,13.365,0
06/13/2019,14:00:00,27,27.58333333,05:05:00,21:28:00,day,13.365,0
06/13/2019,14:15:00,27,27.59375,05:05:00,21:28:00,day,13.365,0
06/13/2019,14:30:00,27,27.60416667,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,14:45:00,27,27.61458333,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,15:00:00,27,27.625,05:05:00,21:28:00,day,13.365,10.8
06/13/2019,15:15:00,27,27.63541667,05:05:00,21:28:00,day,13.269,10.8
06/13/2019,15:30:00,27,27.64583333,05:05:00,21:28:00,day,13.173,10.8
06/13/2019,15:45:00,27,27.65625,05:05:00,21:28:00,day,13.173,0
06/13/2019,16:00:00,27,27.66666667,05:05:00,21:28:00,day,13.173,10.8
06/13/2019,16:15:00,27,27.67708333,05:05:00,21:28:00,day,13.173,0
06/13/2019,16:30:00,27,27.6875,05:05:00,21:28:00,day,13.173,0
06/13/2019,16:45:00,27,27.69791667,05:05:00,21:28:00,day,13.173,0
06/13/2019,17:00:00,27,27.70833333,05:05:00,21:28:00,day,13.076,0
06/13/2019,17:15:00,27,27.71875,05:05:00,21:28:00,day,13.076,0
06/13/2019,17:30:00,27,27.72916667,05:05:00,21:28:00,day,13.076,0
06/13/2019,17:45:00,27,27.73958333,05:05:00,21:28:00,day,13.076,0
06/13/2019,18:00:00,27,27.75,05:05:00,21:28:00,day,13.076,10.8
06/13/2019,18:15:00,27,27.76041667,05:05:00,21:28:00,day,13.076,0
06/13/2019,18:30:00,27,27.77083333,05:05:00,21:28:00,day,13.173,0
06/13/2019,18:45:00,27,27.78125,05:05:00,21:28:00,day,13.173,0
06/13/2019,19:00:00,27,27.79166667,05:05:00,21:28:00,day,13.173,0
06/13/2019,19:15:00,27,27.80208333,05:05:00,21:28:00,day,13.269,0
06/13/2019,19:30:00,27,27.8125,05:05:00,21:28:00,day,13.269,0
06/13/2019,19:45:00,27,27.82291667,05:05:00,21:28:00,day,13.269,0
06/13/2019,20:00:00,27,27.83333333,05:05:00,21:28:00,day,13.269,0
06/13/2019,20:15:00,27,27.84375,05:05:00,21:28:00,day,13.269,0
06/13/2019,20:30:00,27,27.85416667,05:05:00,21:28:00,day,13.269,0
06/13/2019,20:45:00,27,27.86458333,05:05:00,21:28:00,day,13.365,0
06/13/2019,21:00:00,27,27.875,05:05:00,21:28:00,day,13.365,0
06/13/2019,21:15:00,27,27.88541667,05:05:00,21:28:00,day,13.365,0
06/13/2019,21:30:00,27,27.89583333,05:05:00,21:28:00,night,13.365,0
06/13/2019,21:45:00,27,27.90625,05:05:00,21:28:00,night,13.365,0
06/13/2019,22:00:00,27,27.91666667,05:05:00,21:28:00,night,13.365,0
06/13/2019,22:15:00,27,27.92708333,05:05:00,21:28:00,night,13.365,0
06/13/2019,22:30:00,27,27.9375,05:05:00,21:28:00,night,13.461,0
06/13/2019,22:45:00,27,27.94791667,05:05:00,21:28:00,night,13.461,0
06/13/2019,23:00:00,27,27.95833333,05:05:00,21:28:00,night,13.461,0
06/13/2019,23:15:00,27,27.96875,05:05:00,21:28:00,night,13.461,0
06/13/2019,23:30:00,27,27.97916667,05:05:00,21:28:00,night,13.461,0
